,ingredients,cuisine
6336,"['bacon', 'slice', 'sausag', 'kielbasa', 'carrot', 'onion', 'garlic', 'flour', 'dijon', 'mustard', 'riesl', 'wine', 'chicken', 'broth', 'sugar', 'ground', 'coriand', 'ground', 'clove', 'ground', 'pepper', 'bean']",french
6337,"['oil', 'onion', 'garlic', 'lentil', 'tomato', 'past', 'sauc', 'oregano', 'chili', 'ground', 'cumin', 'ground', 'coriand', 'salt']",mexican
6338,"['cut', 'chees', 'mexican', 'chicken', 'artichok', 'heart', 'chili', 'onion', 'enchilada', 'sauc', 'flour', 'tomato', 'cream']",mexican
6339,"['chicken', 'breast', 'halv', 'pineappl', 'chunk', 'garlic', 'clove', 'salt', 'ground', 'pepper', 'lemon', 'juic', 'lemon', 'zest', 'paprika', 'butter', 'dijon', 'mustard', 'honey']",hawaiian
6340,"['lamb', 'chop', 'oil', 'lemon', 'yogurt', 'garlic', 'oregano', 'salt', 'pepper']",greek
6341,"['salmon', 'sea', 'salt', 'pepper', 'bourbon', 'whiskey', 'sugar', 'garlic', 'clove', 'appl', 'cider', 'vinegar', 'worcestershir', 'sauc', 'honey', 'ground', 'mustard']",american
6342,"['chicken', 'breast', 'soy', 'sauc', 'shaox', 'wine', 'corn', 'starch', 'soda', 'pepper', 'hoisin', 'sauc', 'chili', 'sugar', 'garlic', 'clove', 'ginger', 'onion', 'oil', 'sesam', 'seed']",chinese
6343,"['water', 'powder', 'veget', 'oil', 'onion', 'beef', 'sake', 'curri', 'sauc', 'soy', 'sauc', 'honey', 'udon', 'onion']",japanese
6344,"['shrimp', 'chicken', 'breast', 'sausag', 'onion', 'bell', 'pepper', 'celeri', 'tomato', 'garlic', 'season', 'rice', 'chicken', 'broth', 'sea', 'salt', 'ground', 'pepper', 'oil', 'cook', 'spray']",american
6345,"['rice', 'water', 'salt', 'oil', 'garlic', 'cherri', 'tomato', 'bell', 'pepper', 'onion', 'garlic', 'clove', 'ground', 'cumin', 'leav', 'oregano', 'paprika', 'bean', 'ham', 'hock', 'bay', 'leav']",cuban
6346,"['oil', 'onion', 'garlic', 'cumin', 'seed', 'tomato', 'coconut', 'milk', 'ground', 'coriand', 'salt', 'ground', 'turmer', 'cayenn', 'pepper', 'ground', 'cinnamon', 'ground', 'ginger', 'ground', 'cardamom', 'gold', 'potato', 'cauliflow', 'bean', 'garam', 'masala']",indian
6347,"['pepper', 'pepper', 'onion', 'cherri', 'tomato', 'lemon', 'chicken', 'breast', 'garlic', 'oil', 'vinegar', 'paprika', 'thyme', 'salt', 'pepper', 'basil', 'oliv', 'chees']",greek
6348,"['polenta', 'chicken', 'broth', 'fish', 'pepper', 'salt', 'corn', 'kernel', 'pimento', 'onion', 'lime', 'juic', 'mint']",american
6349,"['bread', 'onion', 'dill', 'mayonnais', 'pepper', 'egg', 'white', 'lump', 'crab', 'meat', 'canola', 'oil', 'spray']",american
6350,"['wine', 'vinegar', 'water', 'sugar', 'spice', 'junip', 'berri', 'onion', 'beef', 'roast', 'veget', 'oil', 'ginger', 'snap']",german
6351,"['water', 'cider', 'vinegar', 'onion', 'lemon', 'bay', 'leav', 'salt', 'peppercorn', 'clove', 'roast', 'sugar', 'gingersnap', 'flour']",german
6352,"['chicken', 'breast', 'rice', 'bean', 'pepper', 'onion', 'cilantro', 'lime', 'chili', 'ground', 'cumin', 'garlic', 'salt', 'cheddar', 'chees', 'cream', 'flour']",mexican
6353,"['chicken', 'thigh', 'shrimp', 'oil', 'onion', 'garlic', 'tomato', 'paprika', 'chicken', 'broth', 'saffron', 'paella', 'rice', 'fren', 'pea', 'salt', 'pepper', 'parsley']",spanish
6354,"['butter', 'honey', 'peel', 'grate', 'lime', 'peel', 'thyme', 'chili', 'ground', 'cumin', 'salt', 'butter', 'onion', 'turkey', 'carrot', 'celeri', 'plum', 'tomato', 'salt', 'chicken', 'broth', 'flour']",american
6355,"['teriyaki', 'sauc', 'honey', 'garlic', 'salt', 'bell', 'pepper', 'onion', 'mushroom', 'chicken', 'breast', 'halv', 'coconut']",hawaiian
6356,"['onion', 'barbecu', 'sauc', 'bread', 'crumb', 'mustard', 'chili', 'garlic', 'powder', 'salt', 'ground', 'turkey', 'spray', 'lettuc', 'leav', 'tomato', 'hamburg', 'bun']",american
6357,"['ear', 'corn', 'oil', 'salt', 'pepper', 'cayenn', 'pepper', 'brat', 'butter', 'flour', 'milk', 'beer', 'mustard', 'powder', 'cheddar', 'chees', 'mzarella', 'chees', 'scallion', 'pizza', 'dough', 'cornmeal']",german
6358,"['shrimp', 'oil', 'pasta', 'chees', 'spinach', 'season', 'cream', 'dill', 'salt', 'pepper']",greek
6359,"['brat', 'butter', 'onion', 'beer', 'water']",german
6360,"['oil', 'leek', 'celeri', 'rib', 'pepper', 'garlic', 'ginger', 'soy', 'sauc', 'sugar', 'tofu', 'corn', 'starch', 'pepper', 'salt', 'veget', 'oil']",chinese
6361,"['onion', 'garlic', 'oil', 'balsam', 'vinegar', 'salt', 'ground', 'beef', 'thyme', 'paprika', 'gruyer', 'chees', 'grain', 'bun']",french
6362,"['chicken', 'breast', 'fish', 'cilantro', 'sesam', 'oil', 'soy', 'sauc', 'garlic', 'clove', 'lime', 'chicken', 'broth', 'salt', 'pepper']",mexican
6363,"['taco', 'shell', 'chicken', 'breast', 'chees', 'pineappl', 'pepper', 'tomato', 'onion', 'lime', 'lime', 'juic', 'honey', 'salt', 'cilantro', 'taco', 'top', 'tomato', 'salsa', 'cream']",hawaiian
6364,"['oil', 'lemon', 'juic', 'wine', 'vinegar', 'garlic', 'clove', 'leav', 'oregano', 'basil', 'leav', 'salt', 'ground', 'pepper', 'chicken', 'breast', 'romain', 'lettuc', 'cucumb', 'cherri', 'tomato', 'onion', 'oliv', 'chees']",greek
6365,"['yogurt', 'oil', 'garlic', 'lemon', 'salt', 'ground', 'pepper', 'parsley', 'oregano', 'chicken', 'breast', 'panko', 'breadcrumb', 'babi', 'potato', 'carrot', 'onion', 'chees', 'parsley']",greek
6366,"['bean', 'mushroom', 'oat', 'soy', 'protein', 'onion', 'garlic', 'clove', 'veget', 'stock', 'oliv', 'oil', 'tamarind', 'past', 'soy', 'sauc', 'parsley', 'thyme', 'pepper']",english
6367,"['pot', 'roast', 'appl', 'cider', 'vinegar', 'water', 'sugar', 'salt', 'bay', 'leav', 'peppercorn', 'clove', 'carrot', 'onion', 'flour', 'gingersnap']",german
6368,"['salt', 'ground', 'ginger', 'roast', 'water', 'cider', 'vinegar', 'sugar', 'onion', 'spice', 'peppercorn', 'clove', 'bay', 'leav', 'veget', 'oil', 'gingersnap']",german
6369,"['pork', 'loin', 'budweis', 'beer', 'chicken', 'noodl', 'soup', 'sauerkraut', 'pepper', 'salt', 'meat', 'tender', 'biscuit']",german
6370,"['steak', 'flour', 'paprika', 'pepper', 'milk', 'egg', 'canola', 'oil', 'chicken', 'broth']",american
6371,"['sea', 'salt', 'halibut', 'pepper', 'salt', 'oil', 'thyme', 'sprig', 'oregano', 'bay', 'leav', 'lemon', 'oil']",american
6372,"['veget', 'oil', 'onion', 'ginger', 'garlic', 'clove', 'madra', 'curri', 'powder', 'tomato', 'cauliflow', 'floret', 'sugar', 'yogurt']",indian
6373,"['butter', 'onion', 'salt', 'milk', 'egg', 'breadcrumb', 'ground', 'pepper', 'ground', 'nutmeg', 'ground', 'allspic', 'cayenn', 'pepper', 'ground', 'chuck', 'ground', 'pork', 'flour', 'beef', 'broth', 'cream', 'sugar', 'worcestershir', 'sauc', 'salt', 'spray']",swedish
6374,"['chicken', 'breast', 'provolon', 'chees', 'garlic', 'bread', 'herb', 'ham', 'egg', 'salt', 'pepper']",italian
6375,"['sausag', 'pineappl', 'chunk', 'bean', 'sugar']",hawaiian
6376,"['yogurt', 'cucumb', 'chees', 'garlic', 'lemon', 'juic', 'dill', 'ground', 'pepper', 'sea', 'salt', 'onion', 'leaf', 'parsley', 'lemon', 'juic', 'ground', 'cumin', 'ground', 'coriand', 'salt', 'garlic', 'clove', 'bread', 'crumb', 'oil', 'pita', 'spinach', 'tomato']",greek
6377,"['oil', 'chicken', 'piec', 'onion', 'bacon', 'thyme', 'button', 'mushroom', 'tomato', 'past', 'flour', 'wine', 'salt', 'pepper']",french
6378,"['ham', 'steak', 'coke', 'sugar', 'honey', 'pineappl', 'pineappl', 'juic', 'garlic']",hawaiian
6379,"['veget', 'oil', 'onion', 'bell', 'pepper', 'garlic', 'clove', 'paprika', 'caraway', 'seed', 'roast', 'carrot', 'wine', 'bay', 'leav', 'salt', 'wine', 'vinegar', 'flour', 'corn', 'starch', 'ground', 'pepper', 'egg', 'milk', 'nutmeg', 'cream']",german
6380,"['pineappl', 'juic', 'soy', 'sauc', 'sherri', 'rice', 'vinegar', 'sugar', 'gingerroot', 'sesam', 'oil', 'garlic', 'clove', 'onion', 'garlic', 'salt', 'fivespic', 'powder', 'pepper', 'flake', 'pepper', 'meat']",hawaiian
6381,"['mayonnais', 'teriyaki', 'sauc', 'honey', 'cayenn', 'pepper', 'pineappl', 'ring', 'bell', 'pepper', 'ground', 'beef', 'salt', 'ground', 'pepper', 'provolon', 'chees', 'butter', 'roll', 'lettuc', 'leav']",hawaiian
6382,"['rib', 'teriyaki', 'sauc', 'rice', 'wine', 'hoisin', 'sauc', 'barbecu', 'sauc', 'pineappl', 'chili']",hawaiian
6383,"['veget', 'oil', 'skin', 'bone', 'chicken', 'leg', 'ground', 'pepper', 'salt', 'bacon', 'carrot', 'celeri', 'rib', 'onion', 'wine', 'tomato', 'past', 'chicken', 'broth', 'thyme', 'rosemari', 'oyster', 'mushroom']",french
6384,"['cabbag', 'bacon', 'onion', 'dill', 'tomato', 'past', 'water', 'salt', 'cumin', 'cardamom', 'pepper', 'bay', 'leav']",german
6385,"['oil', 'onion', 'garlic', 'clove', 'ginger', 'chili', 'cumin', 'seed', 'coriand', 'seed', 'garam', 'masala', 'turmer', 'chicken', 'breast', 'bell', 'pepper', 'pepper', 'tomato', 'salt', 'coriand', 'rice', 'pickl']",indian
6386,"['bratwurst', 'onion', 'celeri', 'rib', 'spray', 'barley', 'beer', 'mushroom', 'pepper', 'pepper', 'bell', 'pepper', 'parsley']",german
6387,"['bacon', 'onion', 'chicken', 'breast', 'flour', 'salt', 'paprika', 'chicken', 'stock', 'butter', 'milk', 'cream', 'egg']",hungarian
6388,"['ground', 'beef', 'onion', 'garlic', 'clove', 'tomato', 'corn', 'tomato', 'pur??', 'beef', 'stock', 'cube', 'armagnac', 'wine', 'ground', 'cinnamon', 'oregano', 'tarragon', 'fennel', 'seed', 'potato', 'leek', 'cheddar', 'chees', 'butter', 'ham', 'salt']",english
6389,"['steak', 'onion', 'garlic', 'flour', 'salt', 'pepper', 'paprika', 'thyme', 'bay', 'leaf', 'tomato', 'cream', 'egg', 'noodl']",hungarian
6390,"['plum', 'tomato', 'onion', 'lime', 'juic', 'cilantro', 'chili', 'oil', 'balsam', 'vinegar', 'salt', 'pepper', 'tuna', 'steak', 'spray', 'lime', 'wedg']",american
6391,"['wine', 'vinegar', 'oil', 'dill', 'garlic', 'powder', 'salt', 'ground', 'pepper', 'romain', 'lettuc', 'chicken', 'tomato', 'cucumb', 'onion', 'oliv', 'chees']",greek
6392,"['pork', 'shoulder', 'pork', 'belli', 'bread', 'crumb', 'salt', 'pepper', 'chili', 'walnut', 'halv', 'stilton', 'sage', 'water']",english
6393,"['pie', 'crust', 'onion', 'bacon', 'cream', 'egg', 'paprika', 'salt', 'caraway', 'seed']",german
6394,"['gold', 'potato', 'bacon', 'onion', 'shallot', 'parsley', 'egg', 'almond', 'milk', 'salt', 'pepper', 'nutmeg', 'gruyer', 'chees']",french
6395,"['lime', 'garlic', 'oregano', 'leav', 'salt', 'pig', 'oregano']",cuban
6396,"['soy', 'sauc', 'salt', 'thyme', 'ground', 'ginger', 'pepper', 'ground', 'allspic', 'pork', 'tenderloin', 'veget', 'oil', 'butter', 'onion', 'bell', 'pepper', 'plantain', 'pepper', 'garlic', 'clove', 'pepper', 'sauc', 'cilantro']",cuban
6397,"['butter', 'oil', 'onion', 'bell', 'pepper', 'chicken', 'breast', 'salt', 'pepper', 'paprika', 'cream']",hungarian
6398,"['chicken', 'breast', 'oil', 'onion', 'pepper', 'pepperoncini', 'spinach', 'garlic', 'oregano', 'salt', 'pepper', 'lemon', 'chicken', 'stock', 'wine', 'chees', 'mint', 'parsley']",greek
6399,"['beef', 'elbow', 'macaroni', 'pepper', 'jack', 'onion', 'garlic', 'salsa', 'chili', 'snack', 'chip', 'taco', 'season', 'salt', 'pepper']",mexican
6400,"['chicken', 'button', 'mushroom', 'wine', 'chicken', 'stock', 'garlic', 'onion', 'bouquet', 'garni', 'sugar', 'salt', 'pepper', 'butter', 'oil']",french
6401,"['mustard', 'seed', 'pepper', 'sea', 'salt', 'ground', 'clove', 'ground', 'allspic', 'ground', 'ginger', 'cinnamon', 'beef', 'shoulder', 'roast', 'bay', 'leav', 'beef', 'broth', 'potato', 'carrot', 'cabbag']",irish
6402,"['rice', 'vinegar', 'lime', 'juic', 'juic', 'fish', 'sauc', 'cilantro', 'mango', 'pepper', 'salt', 'pepper', 'cilantro', 'oil', 'garlic', 'rice', 'bean', 'egg', 'cumin', 'provolon', 'chees', 'pepper', 'jack', 'burger', 'bun', 'plantain', 'canola', 'oil', 'water', 'sea', 'salt']",cuban
6403,"['chicken', 'breast', 'halv', 'salt', 'pepper', 'butter', 'onion', 'carrot', 'ham', 'garlic', 'clove', 'sodium', 'chicken', 'broth', 'chardonnay', 'cream', 'orzo', 'parsley', 'parsley', 'sprig']",american
6404,"['oil', 'garlic', 'clove', 'onion', 'tomato', 'sauc', 'salt', 'pepper', 'eggplant', 'zucchini', 'tomato', 'carrot', 'bell', 'pepper']",french
6405,"['tofu', 'broth', 'soy', 'sauc', 'sesam', 'oil', 'garlic', 'ginger', 'sesam', 'seed', 'fivespic', 'powder']",chinese
6406,"['stilton', 'cheddar', 'chees', 'milk', 'asparagu', 'broccoli', 'pea', 'pasta']",english
6407,"['oil', 'ground', 'chicken', 'onion', 'curri', 'powder', 'tomato', 'juic', 'yogurt', 'salt', 'ground', 'pepper', 'cilantro']",indian
6408,"['beef', 'roast', 'salt', 'pepper', 'butter', 'onion', 'garlic', 'clove', 'carrot', 'pepper', 'potato', 'paprika', 'caraway', 'seed', 'water', 'bay', 'leaf', 'tomato']",hungarian
6409,"['mushroom', 'garlic', 'clove', 'oil', 'butter', 'fettuccin', 'pasta', 'salt', 'chees', 'onion']",italian
6410,"['tofu', 'pork', 'shiitak', 'scallion', 'soy', 'sauc', 'oyster', 'sauc', 'soy', 'sauc', 'sugar', 'water', 'corn', 'starch', 'oil', 'garlic', 'pepper']",chinese
6411,"['buttermilk', 'season', 'salt', 'panko', 'chicken', 'breast', 'halv', 'chicken', 'drumstick', 'chicken', 'thigh', 'spray']",american
6412,"['flour', 'salt', 'butter', 'water', 'onion', 'ham', 'cheddar', 'chees', 'flour', 'egg', 'cream', 'milk', 'pepper', 'mustard', 'parsley']",french
6413,"['fish', 'salt', 'ground', 'pepper', 'ravioli', 'chees', 'bean', 'pecan', 'butter', 'garlic', 'clove', 'sage', 'parmesan', 'chees']",american
6414,"['sausag', 'onion', 'oil', 'butter', 'chicken', 'stock', 'wine', 'cream', 'pepper', 'salt', 'cauliflow', 'parsley']",english
6415,"['chicken', 'stock', 'saffron', 'salt', 'pepper', 'chicken', 'thigh', 'paprika', 'oil', 'chorizo', 'onion', 'garlic', 'clove', 'tomato', 'arborio', 'rice', 'pea']",spanish
6416,"['chicken', 'breast', 'oil', 'oregano', 'garlic', 'clove', 'lemon', 'juic', 'sea', 'salt', 'pepper', 'lemon', 'slice']",greek
6417,"['lamb', 'stew', 'meat', 'ale', 'stock', 'carrot', 'celeri', 'potato', 'onion', 'garlic', 'bouquet', 'bacon', 'barley', 'tomato', 'past', 'ham', 'hock', 'flour']",irish
6418,"['sausag', 'lasagna', 'noodl', 'ricotta', 'chees', 'mzarella', 'chees', 'pasta', 'sauc', 'parsley']",italian
6419,"['steak', 'canola', 'oil', 'onion', 'tomato', 'past', 'garlic', 'water', 'soy', 'sauc', 'bay', 'leav', 'allspic', 'berri', 'ground', 'pepper', 'salt', 'tomato', 'bell', 'pepper', 'bell', 'pepper', 'salt', 'garlic', 'clove', 'oregano', 'ground', 'cumin', 'ground', 'allspic', 'wine', 'caper', 'parsley', 'wine', 'vinegar']",cuban
6420,"['milk', 'egg', 'flour', 'oil', 'mushroom', 'butter', 'chees', 'ham']",french
6421,"['ground', 'beef', 'panko', 'breadcrumb', 'leaf', 'parsley', 'onion', 'garlic', 'zest', 'lemon', 'juic', 'egg', 'oregano', 'ground', 'coriand', 'ground', 'cumin', 'ground', 'cinnamon', 'salt', 'pepper', 'chees', 'cucumb', 'yogurt', 'lemon', 'dill']",greek
6422,"['fish', 'oil', 'salt', 'pepper', 'lemon', 'tomato', 'cucumb', 'fennel', 'chees', 'balsam', 'vinegar', 'lemon', 'juic', 'sugar', 'pepper', 'dill']",greek
6423,"['oil', 'onion', 'garlic', 'ginger', 'potato', 'tomato', 'spice', 'chili', 'sugar', 'salt', 'fren', 'pea']",indian
6424,"['chicken', 'yogurt', 'tea', 'oil', 'capsicum', 'onion', 'tomato']",indian
6425,"['chicken', 'breast', 'cream', 'parmesan', 'chees', 'spaghetti', 'butter', 'oil', 'salt', 'ground', 'pepper', 'basil']",italian
6426,"['oxtail', 'beer', 'soy', 'sauc', 'salt', 'cinnamon', 'stick', 'star', 'anis', 'pepper', 'flake', 'onion', 'garlic', 'clove', 'ginger']",chinese
6427,"['fish', 'flour', 'beer', 'yeast', 'fennel', 'pepper', 'salt']",english
6428,"['oil', 'onion', 'bell', 'pepper', 'bell', 'pepper', 'garlic', 'ground', 'chicken', 'paprika', 'ancho', 'powder', 'ground', 'cumin', 'oregano', 'cayenn', 'pepper', 'salt', 'tomato', 'sauc', 'cilantro', 'taco', 'shell', 'lettuc', 'chees', 'blend']",mexican
6429,"['beef', 'teriyaki', 'sauc', 'pineappl']",chinese
6430,"['chicken', 'breast', 'margarita', 'mix', 'oil', 'garlic', 'clove', 'scallion', 'chili', 'pepper', 'ancho', 'powder', 'oregano', 'squash', 'onion', 'bell', 'pepper', 'cherri', 'tomato', 'rice', 'chicken', 'stock', 'oregano']",spanish
6431,"['beef', 'stew', 'meat', 'onion', 'garlic', 'ketchup', 'worcestershir', 'sauc', 'sugar', 'salt', 'paprika', 'mustard', 'water', 'flour']",hungarian
6432,"['oil', 'onion', 'garlic', 'clove', 'pepper', 'pepper', 'flake', 'brat', 'flour', 'beer', 'cream', 'noodl']",german
6433,"['pie', 'shell', 'caraway', 'seed', 'sauerkraut', 'beef', 'gruyer', 'chees', 'egg', 'cream', 'dijon', 'mustard', 'mustard', 'onion', 'horseradish', 'cream', 'butter', 'flour', 'salt', 'ice', 'water']",german
6434,"['yogurt', 'ginger', 'garlic', 'clove', 'garam', 'masala', 'salt', 'ground', 'pepper', 'chicken', 'breast', 'oil', 'onion', 'chili', 'paprika', 'tomato', 'tomato', 'past', 'cream', 'fren', 'pea', 'cilantro']",indian
6435,"['oil', 'carrot', 'onion', 'celeri', 'garlic', 'clove', 'bay', 'leaf', 'herb', 'fennel', 'cayenn', 'pepper', 'tomato', 'wine', 'wine', 'water', 'clam', 'juic', 'lemon', 'orang', 'basil', 'saffron', 'pepper', 'shrimp', 'mussel', 'lobster', 'cod', 'salt', 'salt', 'egg', 'yolk', 'lemon', 'juic', 'saffron', 'thread', 'pepper', 'flake', 'oil']",french
6436,"['egg', 'buttermilk', 'cornmeal', 'salt', 'ground', 'pepper', 'tomato', 'veget', 'oil', 'shrimp', 'sauc', 'salad', 'green']",american
6437,"['steak', 'potato', 'onion', 'flour', 'salt', 'pepper', 'water', 'pie', 'crust']",english
6438,"['pie', 'crust', 'bacon', 'onion', 'egg', 'half', 'salt', 'pepper', 'nutmeg', 'chees', 'gruyer', 'chees']",french
6439,"['flour', 'enchilada', 'sauc', 'bean', 'chili', 'chicken', 'kernel', 'corn', 'chees', 'cilantro', 'onion']",mexican
6440,"['veal', 'cutlet', 'egg', 'salt', 'pepper', 'flour', 'bread', 'crumb', 'butter', 'lemon']",german
6441,"['veget', 'oil', 'slab', 'bacon', 'lardon', 'beef', 'chuck', 'salt', 'ground', 'pepper', 'onion', 'garlic', 'clove', 'flour', 'cognac', 'wine', 'beef', 'stock', 'parsley', 'thyme', 'sprig', 'bay', 'leav', 'celeri', 'rib', 'butter', 'mushroom', 'pearl', 'onion', 'carrot', 'parsley']",french
6442,"['chicken', 'thigh', 'oliv', 'lemon', 'season', 'oil', 'water', 'coriand', 'onion', 'garlic', 'ginger', 'juic', 'zest', 'salt', 'oil', 'oregano', 'saffron']",moroccan
6443,"['chicken', 'breast', 'taco', 'season', 'oil', 'onion', 'bell', 'pepper', 'bell', 'pepper', 'enchilada', 'sauc', 'chili', 'chees', 'blend', 'tortilla', 'chip', 'cream', 'avocado', 'cilantro', 'lettuc', 'onion']",mexican
6444,"['beef', 'stew', 'meat', 'onion', 'flour', 'paprika', 'garlic', 'powder', 'salt', 'pepper', 'tomato', 'bay', 'leaf', 'cream', 'egg', 'noodl', 'leaf', 'parsley']",hungarian
6445,"['oil', 'onion', 'chicken', 'thigh', 'garlic', 'arborio', 'rice', 'tomato', 'ground', 'turmer', 'saffron', 'thread', 'chorizo', 'chicken', 'broth', 'sea', 'salt', 'bay', 'leaf', 'shrimp', 'mussel', 'parsley', 'lemon', 'wedg']",spanish
6446,"['ricotta', 'chees', 'mzarella', 'chees', 'parmesan', 'chees', 'egg', 'ground', 'beef', 'sauc', 'lasagna', 'noodl']",italian
6447,"['rice', 'bean', 'taco', 'season', 'pepper', 'jack', 'monterey', 'jack', 'tortilla']",mexican
6448,"['pineappl', 'juic', 'tomato', 'past', 'soy', 'sauc', 'rice', 'vinegar', 'honey', 'chicken', 'breast', 'wheat', 'breadcrumb', 'salt', 'pepper', 'garlic', 'powder', 'season', 'butter']",hawaiian
6449,"['flour', 'paprika', 'sea', 'salt', 'oil', 'chicken', 'breast', 'onion', 'bell', 'pepper', 'garlic', 'ground', 'cayenn', 'pepper', 'chicken', 'broth', 'yogurt', 'dill']",hungarian
6450,"['ground', 'beef', 'tomato', 'basil', 'sauc', 'lasagna', 'noodl', 'ricotta', 'chees', 'mzarella', 'chees', 'water']",italian
6451,"['ground', 'beef', 'pepper', 'onion', 'tomato', 'tomato', 'past', 'raisin', 'oliv', 'cider', 'vinegar', 'garlic', 'clove', 'ground', 'cumin', 'salt', 'pepper', 'fren', 'pea', 'rice']",cuban
6452,"['onion', 'plum', 'tomato', 'lemon', 'juic', 'oregano', 'garlic', 'oil', 'salt', 'pepper', 'chicken', 'breast', 'halv', 'wheat', 'pita', 'cucumb', 'yogurt', 'chicken', 'breast', 'halv', 'pita']",greek
6453,"['chili', 'flour', 'rice', 'cheddar', 'chees', 'cilantro', 'salsa', 'cream']",mexican
6454,"['sausag', 'sunflow', 'oil', 'gold', 'potato', 'sea', 'salt', 'ground', 'pepper', 'milk', 'butter', 'oil', 'onion', 'flour', 'wine', 'vinegar', 'wine', 'beef', 'stock']",english
6455,"['oil', 'bone', 'chicken', 'thigh', 'ground', 'pepper', 'salt', 'onion', 'rosemari', 'leav', 'thyme', 'garlic', 'clove', 'bean', 'kielbasa', 'wine', 'chicken', 'broth', 'dijon', 'mustard', 'panko', 'breadcrumb']",french
6456,"['rice', 'peanut', 'oil', 'ginger', 'leek', 'carrot', 'cayenn', 'pepper', 'pepper', 'soy', 'sauc', 'sugar', 'shrimp', 'chicken', 'egg', 'spring', 'onion', 'basil', 'leav', 'chicken', 'stock']",thai
6457,"['flour', 'salt', 'ground', 'pepper', 'chicken', 'breast', 'veget', 'oil', 'bacon', 'mushroom', 'onion', 'garlic', 'clove', 'wine', 'chicken', 'stock', 'herb', 'provenc', 'parsley']",french
6458,"['onion', 'garlic', 'pepper', 'oil', 'parsley', 'saffron', 'potato', 'bay', 'leav', 'peppercorn', 'tomato', 'tomato', 'past', 'wine', 'water', 'squid', 'clam', 'fish', 'whitefish', 'prawn', 'mussel', 'ground', 'pepper', 'coriand']",portuguese
6459,"['butter', 'onion', 'paprika', 'garlic', 'caraway', 'seed', 'dill', 'seed', 'beef', 'chuck', 'flour', 'beef', 'broth', 'tomato', 'past', 'worcestershir', 'sauc', 'cube', 'potato', 'salt', 'ground', 'pepper', 'cream']",hungarian
6460,"['oil', 'lemon', 'thyme', 'oregano', 'garlic', 'salt', 'pepper', 'babi', 'potato', 'cherri', 'tomato', 'carrot', 'rib']",greek
6461,"['bacon', 'onion', 'bell', 'pepper', 'oil', 'flour', 'paprika', 'garlic', 'powder', 'salt', 'chicken', 'breast', 'chicken', 'broth', 'rice', 'noodl', 'cream', 'parsley']",hungarian
6462,"['garlic', 'clove', 'ginger', 'ground', 'turmer', 'garam', 'masala', 'ground', 'coriand', 'ground', 'cumin', 'yogurt', 'salt', 'chicken', 'breast', 'halv', 'ghee', 'veget', 'oil', 'onion', 'tomato', 'past', 'cardamom', 'pod', 'pepper', 'flake', 'tomato', 'cream', 'cilantro', 'rice']",indian
6463,"['capon', 'sugar', 'dijon', 'mustard', 'salt', 'spray', 'water', 'sodium', 'chicken', 'broth', 'shallot', 'bourbon', 'whiskey', 'potato', 'starch', 'leaf', 'parsley', 'ground', 'pepper']",american
6464,"['butter', 'chicken', 'garam', 'masala', 'paprika', 'ground', 'coriand', 'ginger', 'chili', 'cinnamon', 'stick', 'cardamon', 'tomato', 'pur??', 'coconut', 'milk', 'lemon', 'juic']",indian
6465,"['sugar', 'brisket', 'spice', 'onion', 'garlic', 'cabbag', 'bacon', 'drip', 'carrot', 'potato', 'parsley']",irish
6466,"['ground', 'chicken', 'filet', 'breast', 'meat', 'bell', 'pepper', 'oil', 'onion', 'garlic', 'clove', 'oregano', 'salt', 'pepper', 'spinach', 'tomato', 'sauc', 'garlic', 'basil', 'artichok', 'heart', 'rice', 'tomato', 'oil', 'chees']",greek
6467,"['chicken', 'breast', 'salt', 'pineappl', 'slice', 'garlic', 'clove', 'corn', 'starch', 'worcestershir', 'sauc', 'dijon', 'mustard', 'rosemari', 'cocktail', 'cherri']",hawaiian
6468,"['sausag', 'garlic', 'onion', 'egg', 'breadcrumb', 'milk', 'ground', 'nutmeg', 'ground', 'allspic', 'ground', 'ginger', 'salt', 'pepper', 'oil', 'carrot', 'brussel', 'sprout', 'chicken', 'broth', 'saffron', 'sauc', 'potato']",moroccan
6469,"['lime', 'juic', 'steak', 'ground', 'cumin', 'ground', 'coriand', 'salt', 'pepper', 'garlic', 'clove', 'spray', 'corn', 'flour', 'arugula', 'onion', 'cilantro', 'sprig', 'tomato', 'avocado', 'chili', 'lime', 'wedg']",american
6470,"['corn', 'tortilla', 'tempeh', 'soy', 'sauc', 'barbecu', 'sauc', 'lettuc', 'pineappl', 'cilantro']",hawaiian
6471,"['potato', 'appl', 'onion', 'appl', 'juic', 'bone', 'broth', 'cumin', 'seed', 'garlic', 'clove', 'brat', 'sauerkraut', 'bacon']",german
6472,"['garlic', 'clove', 'pork', 'chop', 'oil', 'lime', 'juic', 'water', 'ground', 'cumin', 'salt', 'pepper']",cuban
6473,"['chicken', 'breast', 'flour', 'garlic', 'powder', 'salt', 'pepper', 'butter', 'honey', 'lemon', 'juic', 'soy', 'sauc', 'ground', 'ginger']",chinese
